1503014400000,0.000000
1503100800000,0.000000
1503187200000,0.000842
1503273600000,0.001126
1503360000000,0.001126
1503446400000,-0.000706
1503532800000,-0.001656
1503619200000,-0.001656
1503705600000,-0.001656
1503792000000,-0.001656
1503878400000,-0.001656
1503964800000,-0.007026
1504051200000,-0.006256
1504137600000,-0.006389
1504224000000,-0.009481
1504310400000,-0.008787
1504396800000,-0.008787
1504483200000,-0.008787
1504569600000,-0.008787
1504656000000,-0.014588
1504742400000,-0.016206
1504828800000,-0.016339
1504915200000,-0.016339
1505001600000,-0.016339
1505088000000,-0.016339
1505174400000,-0.016339
1505260800000,-0.016339
1505347200000,-0.016339
1505433600000,0.037339
1505520000000,0.033988
1505606400000,0.033988
1505692800000,0.033988
1505779200000,0.033988
1505865600000,0.033988
1505952000000,0.033988
1506038400000,0.034217
1506124800000,0.033708
1506211200000,0.042362
1506297600000,0.041999
1506384000000,0.041999
1506470400000,0.041999
1506556800000,0.041999
1506643200000,0.041999
1506729600000,0.041999
1506816000000,0.041999
1506902400000,0.040210
1506988800000,0.035620
1507075200000,0.035403
1507161600000,0.035403
1507248000000,0.035403
1507334400000,0.035403
1507420800000,0.035403
1507507200000,0.018171
1507593600000,0.017450
1507680000000,0.017450
1507766400000,0.017450
1507852800000,-0.002678
1507939200000,-0.003372
1508025600000,0.010320
1508112000000,0.009586
1508198400000,0.025650
1508284800000,0.024906
1508371200000,0.024906
1508457600000,-0.008108
1508544000000,-0.009245
1508630400000,-0.009245
1508716800000,-0.009245
1508803200000,-0.009245
1508889600000,0.007556
1508976000000,-0.012148
1509062400000,-0.012812
1509148800000,-0.012812
1509235200000,-0.012812
1509321600000,-0.011853
1509408000000,-0.012478
1509494400000,-0.033100
1509580800000,-0.051826
1509667200000,-0.051748
1509753600000,-0.051748
1509840000000,-0.051748
1509926400000,-0.051748
1510012800000,-0.045363
1510099200000,-0.045915
1510185600000,-0.045915
1510272000000,-0.045915
1510358400000,-0.045915
1510444800000,-0.045915
1510531200000,-0.045915
1510617600000,-0.045915
1510704000000,-0.045915
1510790400000,-0.079399
1510876800000,-0.070427
1510963200000,-0.069914
1511049600000,-0.083601
1511136000000,-0.085059
1511222400000,-0.085059
1511308800000,-0.085059
1511395200000,-0.085059
1511481600000,-0.079275
1511568000000,-0.079963
1511654400000,-0.098768
1511740800000,-0.099274
1511827200000,-0.109155
1511913600000,-0.100685
1512000000000,-0.101197
1512086400000,-0.101197
1512172800000,-0.105789
1512259200000,-0.106866
1512345600000,-0.106866
1512432000000,-0.112958
1512518400000,-0.113682
1512604800000,-0.221178
1512691200000,-0.195773
1512777600000,-0.196404
1512864000000,-0.196404
1512950400000,-0.196404
1513036800000,-0.196404
1513123200000,-0.196404
1513209600000,-0.196404
1513296000000,-0.218101
1513382400000,-0.218077
1513468800000,-0.218077
1513555200000,-0.218077
1513641600000,-0.218077
1513728000000,-0.218077
1513814400000,-0.218077
1513900800000,-0.218077
1513987200000,-0.218077
1514073600000,-0.218077
1514160000000,-0.221592
1514246400000,-0.221908
1514332800000,-0.218070
1514419200000,-0.218389
1514505600000,-0.218389
1514592000000,-0.218389
1514678400000,-0.218389
