open_time_ms,open,high,low,close
1609459200000,736.42000000,749.00000000,729.33000000,744.82000000
1609473600000,744.87000000,747.09000000,734.40000000,737.38000000
1609488000000,737.37000000,741.76000000,725.10000000,738.85000000
1609502400000,738.85000000,743.33000000,732.12000000,735.39000000
1609516800000,735.39000000,737.73000000,714.29000000,725.34000000
1609531200000,725.34000000,731.97000000,722.50000000,728.91000000
1609545600000,728.91000000,734.40000000,714.91000000,730.39000000
1609560000000,730.39000000,740.49000000,726.26000000,735.12000000
1609574400000,735.12000000,738.35000000,723.01000000,729.70000000
1609588800000,729.70000000,772.80000000,728.25000000,768.43000000
1609603200000,768.45000000,787.69000000,764.50000000,784.79000000
1609617600000,784.79000000,785.48000000,750.12000000,774.56000000
1609632000000,774.44000000,781.59000000,770.59000000,772.37000000
1609646400000,772.44000000,805.74000000,768.71000000,799.78000000
1609660800000,799.74000000,832.30000000,791.50000000,829.76000000
1609675200000,829.77000000,921.73000000,826.38000000,917.72000000
1609689600000,917.95000000,978.00000000,888.93000000,921.53000000
1609704000000,921.61000000,1011.07000000,920.08000000,978.28000000
1609718400000,978.33000000,1025.81000000,954.22000000,1021.41000000
1609732800000,1021.41000000,1162.97000000,1012.00000000,1044.31000000
1609747200000,1044.30000000,1078.93000000,890.00000000,976.80000000
1609761600000,976.97000000,1058.16000000,956.12000000,1040.01000000
1609776000000,1040.00000000,1048.00000000,982.05000000,1042.28000000
1609790400000,1042.16000000,1049.70000000,992.70000000,1041.43000000
1609804800000,1041.45000000,1134.60000000,995.00000000,1001.76000000
1609819200000,1001.75000000,1030.81000000,974.45000000,1003.45000000
1609833600000,1003.52000000,1050.93000000,1003.51000000,1042.21000000
1609848000000,1042.23000000,1064.00000000,1001.00000000,1052.82000000
1609862400000,1052.83000000,1108.00000000,1036.29000000,1096.33000000
1609876800000,1096.36000000,1120.00000000,1074.44000000,1099.56000000
1609891200000,1100.16000000,1110.30000000,1057.26000000,1075.49000000
1609905600000,1075.49000000,1135.02000000,1073.03000000,1106.59000000
1609920000000,1106.61000000,1166.58000000,1091.00000000,1151.88000000
1609934400000,1151.88000000,1158.96000000,1121.00000000,1143.89000000
1609948800000,1144.01000000,1208.57000000,1144.01000000,1160.78000000
1609963200000,1160.78000000,1213.00000000,1116.61000000,1208.42000000
1609977600000,1208.75000000,1224.11000000,1179.91000000,1213.17000000
1609992000000,1213.17000000,1218.04000000,1181.09000000,1186.21000000
1610006400000,1186.39000000,1205.70000000,1159.03000000,1201.12000000
1610020800000,1201.32000000,1249.98000000,1197.64000000,1249.83000000
1610035200000,1249.84000000,1289.00000000,1131.00000000,1234.14000000
1610049600000,1234.23000000,1267.33000000,1201.45000000,1224.87000000
1610064000000,1224.86000000,1233.00000000,1065.00000000,1150.10000000
1610078400000,1150.10000000,1214.27000000,1125.41000000,1208.42000000
1610092800000,1208.20000000,1270.24000000,1181.73000000,1255.43000000
1610107200000,1255.24000000,1273.75000000,1171.72000000,1216.77000000
1610121600000,1216.93000000,1242.18000000,1173.00000000,1184.75000000
1610136000000,1184.75000000,1229.69000000,1135.51000000,1216.93000000
1610150400000,1216.72000000,1234.67000000,1171.36000000,1226.53000000
1610164800000,1226.53000000,1227.49000000,1173.65000000,1196.49000000
1610179200000,1196.50000000,1237.00000000,1184.64000000,1220.64000000
1610193600000,1220.65000000,1235.50000000,1207.29000000,1219.95000000
1610208000000,1219.96000000,1235.69000000,1194.08000000,1229.42000000
1610222400000,1229.33000000,1304.37000000,1217.54000000,1276.00000000
1610236800000,1276.00000000,1340.98000000,1273.82000000,1310.97000000
1610251200000,1310.91000000,1345.69000000,1305.74000000,1344.70000000
1610265600000,1344.77000000,1348.33000000,1257.60000000,1259.28000000
1610280000000,1259.28000000,1323.71000000,1237.00000000,1303.18000000
