date,open,high,low,close,volume
2020-08-18,2.090000,4.440000,2.000000,3.100000,6039881.97
2020-08-19,3.100000,3.199900,2.640000,2.950000,15895774.92
2020-08-20,2.944900,3.111100,2.600000,2.900000,11040863.60
2020-08-21,2.897800,3.090000,2.682600,2.833000,9765153.74
2020-08-22,2.838700,4.550000,2.782000,4.454600,41611476.51
2020-08-23,4.475600,4.486400,3.703200,3.977900,23845309.65
2020-08-24,3.980500,4.798300,3.780000,4.575900,25843953.12
2020-08-25,4.575900,5.770000,4.480000,5.541200,39457369.99
2020-08-26,5.541200,6.570000,5.101500,6.070800,37811519.74
2020-08-27,6.070800,6.800000,5.200100,5.654700,42626336.42
2020-08-28,5.656900,6.350000,5.462000,6.181200,24019172.63
2020-08-29,6.176900,6.556000,6.003200,6.133300,15360444.96
2020-08-30,6.133900,6.251000,5.699900,5.891200,13266535.91
2020-08-31,5.887500,6.466200,5.754100,6.271800,13564047.71
2020-09-01,6.271200,6.861900,6.120000,6.239000,16330264.82
2020-09-02,6.240000,6.447200,5.580000,6.137400,15500500.04
2020-09-03,6.137500,6.332500,5.547100,5.674300,21239867.51
2020-09-04,5.674300,5.990000,4.500000,5.101900,28314850.39
2020-09-05,5.098700,5.314700,3.532100,4.145600,32791302.31
2020-09-06,4.145600,4.921000,3.729800,4.784000,23608694.54
2020-09-07,4.784900,4.836700,4.001000,4.594400,16089613.82
2020-09-08,4.596700,4.633900,4.106700,4.278700,10449746.70
2020-09-09,4.265700,4.793500,4.077000,4.700300,11225976.14
2020-09-10,4.700300,4.889400,4.430800,4.579600,9912392.07
2020-09-11,4.578100,4.750000,4.310000,4.649800,9013005.18
2020-09-12,4.643300,5.296000,4.499800,5.138500,12566058.18
2020-09-13,5.137900,5.477100,4.766800,5.321300,16262645.74
2020-09-14,5.319800,5.576100,5.091100,5.355500,14288009.60
2020-09-15,5.359700,5.450000,5.012000,5.053500,10306445.21
2020-09-16,5.053500,5.280000,4.957800,5.071200,8102718.15
2020-09-17,5.073900,5.426100,5.043000,5.335400,10973999.33
2020-09-18,5.331300,5.455000,5.093900,5.261600,7241901.56
2020-09-19,5.259500,5.264000,4.786200,4.924000,6124417.44
2020-09-20,4.920500,4.970700,4.371500,4.651800,11400427.77
2020-09-21,4.656000,4.696900,3.910000,4.069100,18249034.01
2020-09-22,4.070000,4.210300,3.900000,4.162500,8023448.28
2020-09-23,4.162300,4.324100,3.940000,4.007700,9432617.01
2020-09-24,4.012800,4.490000,3.961600,4.378200,8363967.02
2020-09-25,4.378400,4.529900,4.241000,4.413900,6666492.08
2020-09-26,4.413900,4.481900,4.224000,4.330800,3890876.06
2020-09-27,4.332900,4.364100,4.115200,4.296200,3814327.15
2020-09-28,4.299900,4.593900,4.247400,4.450100,9835916.81
2020-09-29,4.450000,4.611200,4.331000,4.496900,7753017.85
2020-09-30,4.497000,4.500000,4.228800,4.345800,4418266.77
2020-10-01,4.345900,4.585800,4.231700,4.346800,7358246.56
2020-10-02,4.342700,4.362100,3.888200,4.128200,7748588.83
2020-10-03,4.128000,4.134900,4.026300,4.060700,3078936.51
2020-10-04,4.060600,4.199000,4.011100,4.177000,2792994.50
2020-10-05,4.174400,4.250000,4.106000,4.162100,4362181.16
2020-10-06,4.158900,4.180000,3.606000,3.746500,9256379.98
2020-10-07,3.746100,3.896400,3.600000,3.851700,8599075.85
2020-10-08,3.853800,4.162500,3.633300,4.116300,8531658.60
2020-10-09,4.114500,4.350000,4.008700,4.254100,6400372.85
2020-10-10,4.254600,4.489000,4.230000,4.260600,5182487.56
2020-10-11,4.257900,4.335500,4.168300,4.245000,3675666.58
2020-10-12,4.246400,4.450100,4.189900,4.307500,6228123.12
2020-10-13,4.309900,4.346400,4.130200,4.247300,4643179.26
2020-10-14,4.251500,4.379500,4.083600,4.182900,5239195.66
2020-10-15,4.181600,4.187300,4.020000,4.099000,3826663.78
2020-10-16,4.099000,4.156200,3.800000,3.910600,5544038.18
2020-10-17,3.913200,3.979900,3.860700,3.966300,1738606.63
2020-10-18,3.965200,4.125000,3.954000,4.106800,2456005.50
2020-10-19,4.107000,4.122900,3.950100,3.986000,2740611.47
2020-10-20,3.984300,4.149000,3.864100,3.903400,5741108.49
2020-10-21,3.903400,4.260000,3.890700,4.135200,7288864.80
2020-10-22,4.132900,4.338000,4.123400,4.268300,5757990.79
2020-10-23,4.269600,4.480000,4.185000,4.263300,8353056.52
2020-10-24,4.264000,4.430000,4.238100,4.353600,4486543.97
2020-10-25,4.350000,4.449500,4.258800,4.331000,4100261.59
2020-10-26,4.331500,4.747500,4.290600,4.703100,11305772.22
