date,open,high,low,close,volume
2023-03-23,0.500000,1.600000,0.500000,1.321700,495714259.20
2023-03-24,1.321800,1.567500,1.171700,1.272700,543509688.10
2023-03-25,1.272600,1.315000,1.180000,1.217800,281919109.50
2023-03-26,1.217900,1.349900,1.202100,1.281800,242122030.30
2023-03-27,1.281800,1.325900,1.116000,1.165700,255551499.30
2023-03-28,1.165800,1.224000,1.110000,1.220400,202773340.20
2023-03-29,1.220200,1.276700,1.195700,1.225700,192740067.40
2023-03-30,1.225700,1.430000,1.223400,1.379600,432682328.80
2023-03-31,1.379500,1.445000,1.327400,1.389700,237400514.10
2023-04-01,1.389700,1.402800,1.260000,1.293100,176749888.60
2023-04-02,1.293000,1.298500,1.132900,1.201600,273657244.10
2023-04-03,1.201700,1.227900,1.100000,1.153000,238034627.30
2023-04-04,1.152700,1.268700,1.147900,1.234500,175931684.00
2023-04-05,1.234500,1.290500,1.204600,1.242500,147233101.00
2023-04-06,1.241900,1.244400,1.180000,1.214900,93713487.20
2023-04-07,1.215100,1.246900,1.181300,1.197000,76374712.60
2023-04-08,1.196900,1.210000,1.152300,1.161800,57591943.00
2023-04-09,1.161800,1.200000,1.143100,1.181500,59181617.20
2023-04-10,1.181500,1.253900,1.162500,1.242300,98770687.80
2023-04-11,1.242300,1.259000,1.203200,1.216400,85393969.60
2023-04-12,1.216200,1.219300,1.152800,1.193400,103650019.00
2023-04-13,1.193500,1.377000,1.177700,1.369000,229925695.50
2023-04-14,1.368900,1.745000,1.368000,1.698500,531188625.70
2023-04-15,1.698200,1.744000,1.595000,1.653100,248513399.80
2023-04-16,1.653100,1.722800,1.572000,1.695700,203386521.60
2023-04-17,1.695700,1.699300,1.581900,1.609100,160893493.50
2023-04-18,1.609300,1.820000,1.582000,1.673100,300760709.20
2023-04-19,1.672600,1.696600,1.454300,1.488800,280622993.70
2023-04-20,1.488600,1.545000,1.403600,1.442000,241956942.90
2023-04-21,1.441900,1.503600,1.410000,1.471900,234777423.30
2023-04-22,1.471700,1.500300,1.420000,1.465200,161249474.50
2023-04-23,1.465200,1.465200,1.300000,1.340500,162687287.90
2023-04-24,1.340500,1.368900,1.280000,1.338500,160683841.40
2023-04-25,1.338200,1.387300,1.293300,1.379400,159350211.50
2023-04-26,1.379400,1.505200,1.320000,1.384000,266578020.30
2023-04-27,1.384100,1.454400,1.370000,1.423200,143289522.40
2023-04-28,1.423200,1.443900,1.360000,1.379900,95044843.40
2023-04-29,1.380100,1.394800,1.330000,1.367500,43764208.70
2023-04-30,1.367500,1.425400,1.346400,1.368300,72287055.30
2023-05-01,1.368500,1.390800,1.288000,1.318700,85547899.40
2023-05-02,1.318700,1.359500,1.307300,1.348600,57278100.90
2023-05-03,1.348600,1.363800,1.295400,1.342800,80533908.50
2023-05-04,1.342800,1.365200,1.307300,1.318300,66484608.20
2023-05-05,1.318400,1.366700,1.290000,1.356200,85542674.20
2023-05-06,1.356200,1.367900,1.215500,1.239300,125932908.60
