date,open,high,low,close,volume
2017-08-17,4261.480000,4485.390000,4200.740000,4285.080000,795.15
2017-08-18,4285.080000,4371.520000,3938.770000,4108.370000,1199.89
2017-08-19,4108.370000,4184.690000,3850.000000,4139.980000,381.31
2017-08-20,4120.980000,4211.080000,4032.620000,4086.290000,467.08
2017-08-21,4069.130000,4119.620000,3911.790000,4016.000000,691.74
2017-08-22,4016.000000,4104.820000,3400.000000,4040.000000,966.68
2017-08-23,4040.000000,4265.800000,4013.890000,4114.010000,1001.14
2017-08-24,4147.000000,4371.680000,4085.010000,4316.010000,787.42
2017-08-25,4316.010000,4453.910000,4247.480000,4280.680000,573.61
2017-08-26,4280.710000,4367.000000,4212.410000,4337.440000,228.11
2017-08-27,4332.510000,4400.000000,4285.540000,4310.010000,350.69
2017-08-28,4310.010000,4399.820000,4124.540000,4386.690000,603.84
2017-08-29,4353.650000,4625.850000,4313.550000,4587.480000,603.55
2017-08-30,4564.520000,4647.510000,4416.010000,4555.140000,808.47
2017-08-31,4555.140000,4745.420000,4555.140000,4724.890000,556.96
2017-09-01,4689.890000,4885.550000,4654.880000,4834.910000,560.67
2017-09-02,4796.160000,4939.190000,4286.870000,4472.140000,929.15
2017-09-03,4508.500000,4714.760000,4298.330000,4509.080000,691.22
2017-09-04,4505.000000,4527.490000,3972.510000,4100.110000,1394.64
2017-09-05,4106.970000,4484.990000,3603.000000,4366.470000,1228.94
2017-09-06,4366.490000,4662.870000,4335.260000,4619.770000,807.36
2017-09-07,4619.770000,4788.590000,4438.190000,4691.610000,500.43
2017-09-08,4691.660000,4735.390000,4028.930000,4282.800000,1132.26
2017-09-09,4282.800000,4426.620000,4150.060000,4258.810000,658.78
2017-09-10,4258.810000,4283.000000,3801.000000,4130.370000,660.37
2017-09-11,4153.620000,4334.430000,4098.910000,4208.470000,699.99
2017-09-12,4208.600000,4394.590000,4040.800000,4163.720000,879.63
2017-09-13,4159.720000,4165.380000,3760.000000,3944.690000,913.46
2017-09-14,3944.000000,3993.000000,3165.130000,3189.020000,1665.02
2017-09-15,3188.010000,3856.000000,2817.000000,3700.000000,1968.87
2017-09-16,3674.010000,3950.000000,3470.660000,3714.950000,1297.56
2017-09-17,3685.230000,3748.210000,3499.020000,3699.990000,682.17
2017-09-18,3690.000000,4123.200000,3690.000000,4035.010000,1030.01
2017-09-19,4060.000000,4089.970000,3830.910000,3910.040000,902.33
2017-09-20,3910.040000,4046.080000,3820.000000,3900.000000,720.94
2017-09-21,3889.990000,3910.000000,3567.000000,3609.990000,1001.65
2017-09-22,3592.840000,3750.000000,3505.550000,3595.870000,838.97
2017-09-23,3595.880000,3817.190000,3542.910000,3780.000000,752.79
2017-09-24,3779.540000,3789.990000,3622.760000,3660.020000,661.64
2017-09-25,3660.020000,3979.870000,3653.690000,3920.750000,727.99
2017-09-26,3928.000000,3976.990000,3850.050000,3882.350000,526.73
2017-09-27,3882.360000,4249.940000,3872.810000,4193.000000,628.17
2017-09-28,4192.110000,4300.000000,4101.000000,4174.500000,849.79
2017-09-29,4178.980000,4263.860000,3952.010000,4174.690000,1602.31
2017-09-30,4175.000000,4380.000000,4138.100000,4378.510000,720.35
2017-10-01,4378.490000,4406.520000,4240.040000,4378.480000,726.96
2017-10-02,4400.000000,4561.630000,4360.000000,4380.000000,655.76
2017-10-03,4380.000000,4467.330000,4180.800000,4310.000000,1082.32
2017-10-04,4314.900000,4373.000000,4142.000000,4208.590000,868.47
2017-10-05,4208.590000,4355.000000,4110.000000,4292.430000,779.14
2017-10-06,4318.990000,4417.000000,4292.000000,4369.000000,506.53
2017-10-07,4369.000000,4479.500000,4312.560000,4423.000000,297.60
2017-10-08,4425.000000,4658.000000,4425.000000,4640.000000,518.46
2017-10-09,4640.000000,4889.980000,4550.000000,4786.950000,646.46
2017-10-10,4786.950000,4960.000000,4680.590000,4783.060000,1043.22
2017-10-11,4783.060000,4881.610000,4710.000000,4821.430000,753.43
2017-10-12,4821.430000,5439.990000,4810.160000,5430.000000,1276.70
2017-10-13,5439.990000,5846.170000,5379.840000,5649.980000,1879.83
2017-10-14,5650.000000,5900.000000,5580.010000,5869.990000,970.76
2017-10-15,5855.030000,5922.300000,5400.010000,5709.990000,1343.52
2017-10-16,5710.000000,5788.910000,5585.190000,5760.020000,1529.00
2017-10-17,5760.000000,5774.980000,5508.630000,5595.000000,1429.87
2017-10-18,5595.000000,5596.000000,5037.950000,5512.060000,2317.80
2017-10-19,5513.000000,5710.000000,5490.260000,5683.900000,1881.72
2017-10-20,5683.310000,6110.000000,5600.000000,6010.010000,1972.98
2017-10-21,6013.720000,6171.000000,5850.030000,6024.970000,1664.31
2017-10-22,6003.270000,6060.000000,5720.030000,5950.020000,1362.09
2017-10-23,5975.000000,6080.000000,5621.030000,5915.930000,1812.56
2017-10-24,5909.470000,5925.000000,5450.000000,5477.030000,2580.42
2017-10-25,5506.920000,5704.960000,5286.980000,5689.990000,2282.81
2017-10-26,5670.100000,5939.990000,5650.000000,5861.770000,1972.97
2017-10-27,5861.770000,5980.000000,5649.240000,5768.830000,1403.71
2017-10-28,5768.790000,5850.020000,5630.030000,5719.640000,1276.75
2017-10-29,5709.980000,6189.880000,5648.010000,6169.980000,1804.78
2017-10-30,6133.010000,6248.680000,6030.000000,6120.500000,1473.69
2017-10-31,6120.520000,6498.010000,6100.000000,6463.000000,1511.77
2017-11-01,6463.000000,6774.670000,6338.020000,6753.980000,1675.62
2017-11-02,6753.980000,7300.000000,6685.100000,7019.980000,2503.61
2017-11-03,7010.310000,7346.340000,6923.000000,7115.040000,1891.50
2017-11-04,7115.020000,7480.990000,6901.000000,7357.090000,1399.19
2017-11-05,7357.270000,7590.250000,7279.020000,7345.010000,1207.83
2017-11-06,7345.100000,7401.000000,6906.000000,6960.120000,1763.02
2017-11-07,6981.720000,7198.490000,6901.000000,7064.040000,1440.26
2017-11-08,7070.000000,7770.020000,6651.000000,7303.000000,2822.30
2017-11-09,7303.010000,7392.000000,7015.000000,7079.990000,1913.40
2017-11-10,7079.000000,7279.910000,6255.010000,6506.980000,3254.70
2017-11-11,6503.000000,6797.980000,6100.000000,6245.050000,2754.16
2017-11-12,6245.050000,6630.000000,5325.010000,5811.030000,4968.48
2017-11-13,5839.940000,6697.470000,5699.990000,6465.990000,2621.24
2017-11-14,6465.990000,6684.980000,6311.070000,6574.990000,1254.29
2017-11-15,6575.990000,7298.000000,6575.990000,7240.060000,1779.61
2017-11-16,7240.140000,7940.000000,7076.000000,7864.500000,2331.96
2017-11-17,7876.980000,7989.000000,7451.000000,7699.190000,3982.40
2017-11-18,7680.010000,7819.990000,7422.000000,7761.940000,3954.27
2017-11-19,7761.940000,8123.150000,7650.330000,8038.000000,3867.34
2017-11-20,8057.110000,8319.990000,7954.000000,8212.000000,3886.63
2017-11-21,8212.490000,8400.000000,7801.000000,8119.510000,4544.47
2017-11-22,8091.090000,8322.680000,8091.090000,8205.920000,3545.01
2017-11-23,8233.030000,8260.000000,8000.000000,8019.990000,4093.95
2017-11-24,8019.970000,8369.000000,7850.000000,8138.000000,4411.79
2017-11-25,8138.990000,8734.780000,8090.000000,8700.010000,4292.62
2017-11-26,8700.040000,9350.000000,8604.720000,9128.020000,4147.38
2017-11-27,9128.000000,9654.280000,9112.040000,9650.000000,4521.63
2017-11-28,9650.000000,9939.000000,9570.500000,9896.800000,4917.21
2017-11-29,9896.790000,11300.030000,8520.000000,9687.880000,13352.54
2017-11-30,9687.880000,10900.000000,8850.800000,9838.960000,9389.57
2017-12-01,9837.000000,10898.000000,9380.000000,10782.990000,6134.92
2017-12-02,10775.040000,11190.000000,10620.000000,10890.010000,4765.44
2017-12-03,10902.690000,11825.000000,10500.000000,11165.410000,5346.64
2017-12-04,11165.410000,11600.000000,10802.000000,11579.000000,4663.42
2017-12-05,11571.030000,11853.000000,11447.680000,11699.990000,5550.73
2017-12-06,11699.990000,13615.230000,11665.580000,13550.050000,6707.95
2017-12-07,13541.010000,16649.960000,13050.000000,16599.000000,7487.07
2017-12-08,16599.000000,17204.990000,14015.000000,15880.000000,17589.01
2017-12-09,15880.010000,16269.300000,12535.000000,14656.070000,13918.76
2017-12-10,14664.010000,15720.120000,12368.000000,14899.980000,16553.04
2017-12-11,14946.260000,17470.000000,14901.080000,16587.970000,11820.40
2017-12-12,16587.970000,16976.450000,15875.000000,16349.990000,9436.80
2017-12-13,16349.990000,16546.000000,14666.560000,16033.290000,12416.33
2017-12-14,16030.340000,16445.000000,15450.000000,16334.980000,11616.87
2017-12-15,16334.980000,17991.000000,16298.450000,17539.830000,9181.27
2017-12-16,17516.810000,19539.000000,17190.010000,19102.660000,4202.63
2017-12-17,19120.190000,19798.680000,18510.000000,18860.020000,9177.18
2017-12-18,18860.040000,19300.000000,17029.980000,18856.250000,10624.63
2017-12-19,18856.250000,18950.000000,16300.000000,17295.200000,13210.75
2017-12-20,17295.200000,17720.350000,14777.660000,16488.980000,13450.50
2017-12-21,16480.520000,17309.500000,14022.000000,15492.640000,20324.22
2017-12-22,15514.030000,15699.340000,10961.000000,13326.610000,36076.27
2017-12-23,13326.610000,14950.000000,12978.180000,13300.000000,13141.54
2017-12-24,13300.000000,13819.990000,11640.000000,13500.000000,28557.53
2017-12-25,13500.000000,14300.000000,12708.000000,13699.340000,15748.21
2017-12-26,13699.340000,16050.000000,13533.000000,15689.010000,15034.67
2017-12-27,15709.980000,16498.050000,14200.150000,15459.990000,14959.86
2017-12-28,15459.970000,15539.990000,13150.000000,14182.110000,21717.86
2017-12-29,14199.140000,14981.000000,13850.000000,14378.900000,18072.01
2017-12-30,14378.990000,14398.850000,11750.000000,12440.010000,19221.16
2017-12-31,12345.100000,14050.110000,12149.980000,13716.360000,11768.99
2018-01-01,13715.650000,13818.550000,12750.000000,13380.000000,8609.92
2018-01-02,13382.160000,15473.490000,12890.020000,14675.110000,20078.09
2018-01-03,14690.000000,15307.560000,14150.000000,14919.510000,15905.67
2018-01-04,14919.510000,15280.000000,13918.040000,15059.540000,21329.65
2018-01-05,15059.560000,17176.240000,14600.000000,16960.390000,23251.49
2018-01-06,16960.390000,17143.130000,16011.210000,17069.790000,18571.46
2018-01-07,17069.790000,17099.960000,15610.000000,16150.030000,12493.13
2018-01-08,16218.850000,16322.300000,12812.000000,14902.540000,26600.61
2018-01-09,14902.540000,15500.000000,14011.050000,14400.000000,14315.00
2018-01-10,14401.000000,14955.660000,13131.310000,14907.090000,17411.00
2018-01-11,14940.000000,14968.680000,11400.000000,13238.780000,33554.72
2018-01-12,13238.760000,14109.780000,12500.000000,13740.010000,16417.16
2018-01-13,13749.950000,14580.000000,13706.150000,14210.000000,12221.51
2018-01-14,14210.000000,14339.500000,12569.200000,13474.990000,17017.89
2018-01-15,13477.980000,14249.990000,13147.790000,13539.930000,14652.09
2018-01-16,13500.000000,13542.930000,9035.000000,10900.000000,63401.17
2018-01-17,10899.990000,11680.990000,9037.940000,10988.790000,72331.80
2018-01-18,10972.590000,11878.820000,10435.330000,10961.970000,48464.43
2018-01-19,10960.000000,11795.000000,10360.000000,11474.980000,34129.38
2018-01-20,11474.980000,13099.000000,11412.450000,12799.940000,28768.86
2018-01-21,12799.800000,12799.800000,10965.000000,11530.000000,41379.77
2018-01-22,11530.000000,11926.350000,9900.240000,10760.050000,43752.61
2018-01-23,10760.050000,11399.000000,9905.000000,10799.180000,37473.92
2018-01-24,10799.140000,11570.480000,10500.000000,11349.990000,27158.59
2018-01-25,11349.960000,11794.050000,10950.210000,11175.270000,20839.95
2018-01-26,11184.700000,11643.000000,10311.150000,11089.000000,33056.87
2018-01-27,11089.000000,11650.000000,10842.690000,11491.000000,18860.77
2018-01-28,11499.980000,12244.000000,11408.000000,11879.950000,16887.34
2018-01-29,11879.950000,11975.020000,11139.550000,11251.000000,14170.38
2018-01-30,11250.110000,11308.420000,9900.000000,10237.510000,25554.37
2018-01-31,10230.000000,10425.850000,9700.000000,10285.100000,18015.96
2018-02-01,10285.100000,10335.000000,8750.990000,9224.520000,33564.76
2018-02-02,9224.520000,9250.000000,8010.020000,8873.030000,49971.63
2018-02-03,8873.030000,9473.010000,8229.000000,9199.960000,28725.00
2018-02-04,9199.960000,9368.000000,7930.000000,8184.810000,32014.31
2018-02-05,8179.990000,8382.800000,6625.000000,6939.990000,63403.18
2018-02-06,6939.630000,7878.000000,6000.010000,7652.140000,100201.50
2018-02-07,7655.020000,8476.000000,7150.010000,7599.000000,60778.46
2018-02-08,7599.000000,7844.000000,7572.090000,7784.020000,1521.54
2018-02-09,7789.900000,8738.000000,7789.900000,8683.920000,20482.91
2018-02-10,8683.930000,9065.780000,8120.000000,8533.980000,49381.51
2018-02-11,8533.990000,8549.000000,7726.530000,8063.880000,45025.19
2018-02-12,8063.820000,8989.000000,8053.000000,8903.000000,41987.85
2018-02-13,8903.000000,8950.000000,8351.000000,8539.900000,35454.97
2018-02-14,8535.170000,9489.600000,8533.000000,9449.990000,40811.95
2018-02-15,9449.980000,10219.500000,9301.500000,10000.090000,52427.60
2018-02-16,10000.890000,10323.370000,9666.000000,10159.980000,38161.21
2018-02-17,10156.070000,11075.070000,10050.000000,11039.550000,41882.11
2018-02-18,11039.550000,11274.000000,10080.000000,10383.430000,61137.38
2018-02-19,10375.010000,11250.000000,10270.330000,11153.000000,40831.42
2018-02-20,11147.110000,11786.010000,11100.590000,11200.990000,48153.35
2018-02-21,11195.070000,11304.030000,10200.000000,10437.600000,68113.82
2018-02-22,10439.020000,10933.440000,9679.000000,9811.040000,67060.17
2018-02-23,9815.550000,10435.000000,9570.190000,10131.040000,57202.70
2018-02-24,10131.040000,10496.970000,9352.000000,9694.510000,40888.16
2018-02-25,9694.510000,9847.000000,9274.800000,9590.000000,28373.52
2018-02-26,9590.000000,10444.320000,9350.000000,10324.000000,34878.29
2018-02-27,10321.000000,10870.000000,10121.000000,10569.040000,30705.39
2018-02-28,10584.330000,11098.000000,10300.000000,10326.760000,30800.98
2018-03-01,10325.640000,11060.410000,10240.000000,10920.000000,25092.55
2018-03-02,10923.360000,11200.000000,10770.000000,11039.000000,23910.71
2018-03-03,11038.990000,11544.000000,11015.010000,11464.480000,21287.15
2018-03-04,11464.470000,11565.000000,11050.020000,11515.000000,17295.92
2018-03-05,11515.000000,11710.000000,11415.010000,11454.000000,15144.23
2018-03-06,11455.000000,11455.000000,10555.480000,10716.480000,29515.57
2018-03-07,10716.480000,10899.000000,9389.310000,9910.000000,50647.67
2018-03-08,9910.000000,10099.000000,9060.000000,9271.640000,41109.47
2018-03-09,9267.070000,9410.000000,8329.000000,9227.000000,64112.29
2018-03-10,9230.000000,9490.000000,8667.070000,8770.220000,37180.01
2018-03-11,8770.220000,9740.000000,8450.000000,9533.570000,44325.97
2018-03-12,9533.570000,9888.880000,8780.000000,9131.340000,42230.78
2018-03-13,9131.340000,9474.000000,8823.000000,9150.000000,40191.41
2018-03-14,9151.920000,9333.780000,7900.280000,8170.000000,49708.09
2018-03-15,8184.010000,8430.000000,7650.000000,8240.980000,52291.02
2018-03-16,8240.980000,8611.640000,7900.000000,8260.000000,38815.41
2018-03-17,8260.000000,8348.620000,7721.990000,7824.800000,33110.21
2018-03-18,7824.010000,8317.400000,7322.000000,8189.990000,59488.23
2018-03-19,8189.000000,8705.230000,8088.400000,8600.000000,55297.08
2018-03-20,8595.010000,9050.000000,8280.000000,8909.980000,44865.11
2018-03-21,8909.960000,9177.010000,8750.600000,8885.000000,39972.41
2018-03-22,8884.820000,9100.000000,8465.100000,8722.900000,40617.56
2018-03-23,8720.000000,8909.000000,8269.000000,8898.030000,39991.01
2018-03-24,8898.040000,8999.950000,8491.000000,8546.860000,35466.61
2018-03-25,8531.250000,8669.850000,8365.770000,8470.150000,29001.77
2018-03-26,8470.140000,8514.890000,7831.000000,8134.230000,44033.60
2018-03-27,8134.220000,8215.940000,7730.000000,7795.510000,37427.65
2018-03-28,7795.510000,8109.000000,7728.000000,7949.300000,26401.33
2018-03-29,7949.300000,7975.000000,6941.110000,7090.140000,54620.92
2018-03-30,7090.160000,7292.430000,6600.100000,6840.230000,65306.03
2018-03-31,6840.240000,7223.360000,6777.000000,6923.910000,36868.54
2018-04-01,6922.000000,7049.980000,6430.000000,6813.010000,44071.43
2018-04-02,6813.010000,7125.000000,6765.000000,7056.000000,32123.56
2018-04-03,7063.970000,7520.000000,7011.010000,7405.210000,37787.33
2018-04-04,7405.210000,7427.520000,6707.000000,6796.100000,42227.18
2018-04-05,6796.100000,6902.000000,6566.690000,6770.760000,39029.73
2018-04-06,6770.000000,6850.000000,6500.000000,6601.390000,27455.01
2018-04-07,6601.390000,7070.000000,6586.280000,6895.800000,32269.58
2018-04-08,6895.810000,7109.130000,6880.000000,7018.000000,21427.67
2018-04-09,7011.040000,7185.000000,6611.000000,6782.720000,34078.30
2018-04-10,6781.550000,6890.000000,6656.000000,6843.900000,22326.73
