date,open,high,low,close,volume
2020-08-11,2.850000,3.520800,2.843300,3.298500,1552384.78
2020-08-12,3.298500,3.928900,3.080000,3.755800,1737042.95
2020-08-13,3.750000,4.138700,3.500300,3.730000,1685759.24
2020-08-14,3.720700,3.767600,3.321000,3.409900,1474161.79
2020-08-15,3.418100,3.740000,3.150000,3.173000,1070233.20
2020-08-16,3.173000,3.490700,3.120000,3.388500,668106.53
2020-08-17,3.388500,3.395200,3.100000,3.110000,729413.64
2020-08-18,3.110000,3.709200,2.810500,3.340700,2713115.94
2020-08-19,3.334000,3.490000,2.800000,2.886800,1433243.76
2020-08-20,2.896200,3.445000,2.887100,3.203800,1277827.32
2020-08-21,3.203800,3.240000,2.890000,2.931700,1131895.90
2020-08-22,2.921300,3.200000,2.743100,3.012600,1169417.78
2020-08-23,3.022400,3.400000,3.001400,3.250000,1198036.69
2020-08-24,3.265800,3.620000,3.210000,3.340500,1315196.06
2020-08-25,3.340600,3.365400,3.000100,3.250000,1149187.37
2020-08-26,3.257600,3.799900,3.180900,3.568400,2290030.56
2020-08-27,3.555700,3.857500,3.243400,3.450100,2412974.80
2020-08-28,3.450300,4.309100,3.450300,4.006300,2581936.84
2020-08-29,4.007000,4.112100,3.774800,3.953500,1342844.20
2020-08-30,3.953100,4.711700,3.900000,4.430900,1815681.99
2020-08-31,4.412700,4.886500,4.100000,4.743500,1497129.12
2020-09-01,4.743200,4.947500,4.300000,4.339700,1267574.76
2020-09-02,4.321300,4.350600,3.660000,4.170000,2002058.36
2020-09-03,4.170000,4.459000,3.477200,3.505100,3275612.26
2020-09-04,3.506200,3.834600,3.173900,3.530100,2052197.24
2020-09-05,3.530100,3.663700,2.092600,2.605200,4426267.38
2020-09-06,2.611900,3.180000,2.257500,3.094100,2898758.91
2020-09-07,3.078500,3.198300,2.380000,2.923700,2680083.17
2020-09-08,2.923700,2.949900,2.400000,2.468000,1626389.70
2020-09-09,2.468000,3.883800,2.382100,3.600100,6691121.99
2020-09-10,3.610700,3.875000,3.304000,3.476100,4356890.66
2020-09-11,3.470700,3.503600,3.031600,3.396500,2227636.94
2020-09-12,3.396700,3.470000,3.149400,3.331600,1161542.47
2020-09-13,3.338600,3.470000,2.983800,3.260300,2024779.41
2020-09-14,3.265600,3.539300,3.075200,3.264100,3351649.61
2020-09-15,3.264000,3.324900,2.895500,2.929500,1698391.09
